status,title,company,location,date,blurb,tags,link,id,provider,query,locale,wage,remoteness,state_zip,state,city,job_level
NEW,Enterprise Integration and Data Architect,KPMG,"Winston-Salem, NC",2024-11-01,"Facilitate meaningful organizational change by researching data and integration technologies and defining technical strategies across portfolios; supporting an ability to reduce costs, increase…","Remote: Remote
Benefits: Disability insurance, Health insurance, Dental insurance, 401(k), Vision insurance, Life insurance",https://www.indeed.com/m/viewjob?jk=3a9a5d0a59dd9453,IndeedScraperUSAEng_3a9a5d0a59dd9453,IndeedScraperUSAEng,Data,USA_ENGLISH,,FULLY_REMOTE, NC,NC,Winston-Salem,Uncategorized
NEW,Intelligence Data Integrator - SOCOM,Barbaricum,"Fayetteville, NC",2024-10-09,"Experience designing data analytic workflows using data analytic tools and/or data analytic modeling environments (e.g., JEMA IC, ArcGIS Modelbuilder, KNIME, Azure ML studio, etc.) highly desired.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=bf89aab66e2738dc,IndeedScraperUSAEng_bf89aab66e2738dc,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NC,NC,Fayetteville,Uncategorized
NEW,Project Architect | Data Centers,Corgan,"Dallas, TX 75202",2024-10-03,"At Corgan we are passionate about great design but the best thing we build is each other. Here, you’ll find camaraderie and collaboration as abundantly as curiosity and creativity.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=f72e44e45cb75a54,IndeedScraperUSAEng_f72e44e45cb75a54,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75202,TX,Dallas,Uncategorized
NEW,Data Platform Admin Collibra,Spartan Technologies,"Holmdel, NJ",2024-10-16,"Data governance and big data platforms, leveraging AWS services. Collaborate with data stewards, data owners, and IT teams to ensure data governance policies and standards are effectively implemented.","Benefits: Profit sharing, Paid jury duty, Commuter assistance, Paid parental leave, Health savings account, Disability insurance, Health insurance, Unlimited paid time off, Dental insurance, Tuition reimbursement, Adoption assistance, Parental leave, Vision insurance, 401(k) matching, Volunteer time off, Loan assistance",https://www.indeed.com/m/viewjob?jk=d7965d19f75535d0,IndeedScraperUSAEng_d7965d19f75535d0,IndeedScraperUSAEng,Data,USA_ENGLISH,$125000 - $145000 yearly,UNKNOWN, NJ,NJ,Holmdel,Uncategorized
NEW,Enterprise Data Steward,Sumitomo Mitsui Banking Corporation,"White Plains, NY 10601",2024-10-10,"Promote the use of accepted data definitions, common reference data and sound data usage practices. Provide accountability for domain data, ensuring timely and consistent collection of data.","Job types: Full-time
Benefits: Work from home
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=a954db1f1119ede7,IndeedScraperUSAEng_a954db1f1119ede7,IndeedScraperUSAEng,Data,USA_ENGLISH,$158000 - $198000 yearly,UNKNOWN, NY 10601,NY,White Plains,Uncategorized
NEW,"Order Fulfillment(Customer Service,CSM,Database)",Tellus Solutions,"Richardson, TX 75081",2024-11-08,Ability work with reports and perform data analysis. Works on administrative assignments with clearly defined objectives according to prescribed procedures and requests.,"Job types: Full-time, Contract
Shifts: 8 hour shift, Morning shift
Benefits: Health insurance
Job types cc: Full-time, Contract
Schedules: 8 hour shift, Morning shift, Monday to Friday",https://www.indeed.com/m/viewjob?jk=650e96707a257114,IndeedScraperUSAEng_650e96707a257114,IndeedScraperUSAEng,Data,USA_ENGLISH,$23 - $26 hourly,UNKNOWN, TX 75081,TX,Richardson,Uncategorized
NEW,Data Scientist - TikTok E-commerce Governance,TikTok,"San Jose, CA",2024-10-05,"We provide a trustworthy e-commerce experience by (1) eliminating malicious sellers, (2) ensuring listings are policy compliant, (3) ensuring users receive authentic products in the condition they…","Benefits: Paid parental leave, Health savings account, AD&D insurance, Paid holidays, Disability insurance, Health insurance, Dental insurance, Flexible spending account, RSU, Paid time off, Parental leave, Employee assistance program, Vision insurance, 401(k) matching, Paid sick time",https://www.indeed.com/m/viewjob?jk=f3fe314730c9b1f6,IndeedScraperUSAEng_f3fe314730c9b1f6,IndeedScraperUSAEng,Data,USA_ENGLISH,$130000 - $240000 yearly,UNKNOWN, CA,CA,San Jose,Uncategorized
NEW,Business Analytics Advisor (Medicare STARS Analytics) - Hybrid,The Cigna Group,"Plano, TX 75093",2024-10-29,"Technical expertise regarding data models, database design development, data mining and segmentation techniques. Support the management of Stars data architecture, partnering closely with matrix…","Job types: Full-time
Benefits: Paid holidays, Health insurance, Dental insurance, Tuition reimbursement, Paid time off, Smoking cessation program, Vision insurance, 401(k) matching, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=0e3d2985c27e659c,IndeedScraperUSAEng_0e3d2985c27e659c,IndeedScraperUSAEng,Data,USA_ENGLISH,$89900 - $149800 yearly,UNKNOWN, TX 75093,TX,Plano,Uncategorized
NEW,"Instructor, Artificial Intelligence (AI) - Machine Learning (Part-Time Temp)",Wake Technical Community College,"Raleigh, NC 27603",2024-10-19,"Supports the Department, Division, and College goals, providing requested data in a timely manner. Wake Technical Community College is seeking to expand the pool of part-time faculty to teach one or…","Job types: Part-time
Job types cc: Part-time",https://www.indeed.com/m/viewjob?jk=78703c0b1dfa87e4,IndeedScraperUSAEng_78703c0b1dfa87e4,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NC 27603,NC,Raleigh,Uncategorized
NEW,Informatica Data Quality,Cygnus Professionals Inc,"Coppell, TX",2024-10-05,Extensive data source analysis and data profiling experience. Experience with load strategy and data validation for large data warehouses. This will involve working with cross-functional business and…,"Job types: Contract
Job types cc: Contract",https://www.indeed.com/m/viewjob?jk=8b1beac98b290dee,IndeedScraperUSAEng_8b1beac98b290dee,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Coppell,Uncategorized
NEW,"Data Scientist- TikTok Ads, Brand Innovation",TikTok,"Mountain View, CA 94041",2024-10-05,"We're the TikTok Monetization Products data science team, who enables and champions data driven decision making. Our Vision is to become the world class data science team, where data is used…","Benefits: Paid parental leave, Health savings account, AD&D insurance, Paid holidays, Disability insurance, Health insurance, Dental insurance, Flexible spending account, RSU, Paid time off, Parental leave, Employee assistance program, Vision insurance, 401(k) matching, Paid sick time",https://www.indeed.com/m/viewjob?jk=9586a112ed608350,IndeedScraperUSAEng_9586a112ed608350,IndeedScraperUSAEng,Data,USA_ENGLISH,$153000 - $296000 yearly,UNKNOWN, CA 94041,CA,Mountain View,Uncategorized
NEW,Big data - Integrate,Sonsoft Inc,"Hartford, CT",2024-10-09,Ability to understand DWH / Informatics data integration and processing for Healthcare. Ability to understand DWH / Informatics data integration and processing for Healthcare.,"Job types: Full-time
Job types cc: Permanent, Full-time",https://www.indeed.com/m/viewjob?jk=7fb291d66cc4cb2b,IndeedScraperUSAEng_7fb291d66cc4cb2b,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CT,CT,Hartford,Uncategorized
NEW,Machine Learning Scientist – Time Series and Reinforcement Learning - Machine Learning Center of Excellence,JPMorganChase,"New York, NY",2024-10-09,"Knowledge of machine learning / data science theory, techniques, and tools. Experience with big-data technologies such as Hadoop, Spark, SparkML, etc.","Job types: Full-time
Benefits: Health insurance, Tuition reimbursement, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=4b584ecb52c1b911,IndeedScraperUSAEng_4b584ecb52c1b911,IndeedScraperUSAEng,Data,USA_ENGLISH,$164350 - $260000 yearly,UNKNOWN, NY,NY,New York,Uncategorized
NEW,Marketing Data Scientist,webuyanycar.com USA,"Springfield, PA 19064",2024-10-09,"Utilize advanced data mining, statistical analysis, and machine learning techniques to identify trends, patterns, and insights from complex marketing data. Must be able to lift to 15 pounds at times.",,https://www.indeed.com/m/viewjob?jk=96cf2a15c7f6f467,IndeedScraperUSAEng_96cf2a15c7f6f467,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, PA 19064,PA,Springfield,Uncategorized
NEW,Data and Machine Learning Scientist,Catalytic Data Science,"Westport, CT",2024-10-13,A self-motivated data scientist with machine learning (ML) experience. Work both independently and as part of a collaborative team to develop data analysis and machine learning solutions;,"Job types: Full-time
Remote: Remote
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=913fd5e7df81a646,IndeedScraperUSAEng_913fd5e7df81a646,IndeedScraperUSAEng,Data,USA_ENGLISH,,FULLY_REMOTE, CT,CT,Westport,Uncategorized
NEW,"Database Administrator (MySQL, Postgres)",IXL Learning,"San Mateo, CA",2024-10-03,"In this role, you'll be working with our Systems and Database team to improve our existing database infrastructure. This is a full-time position in our San Mateo, CA headquarters office.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=3ba68cd63dc89247,IndeedScraperUSAEng_3ba68cd63dc89247,IndeedScraperUSAEng,Data,USA_ENGLISH,$120000 - $180000 yearly,UNKNOWN, CA,CA,San Mateo,Uncategorized
NEW,470 - H.I.M. Clerk,Morris Heights Health Center Inc,"Bronx, NY 10468",2024-10-10,This individual must be accurate when recording data and scanning patient information. This individual will work with patient data that are required by Jaw to be kept confidential.,,https://www.indeed.com/m/viewjob?jk=476ad07d73565fb8,IndeedScraperUSAEng_476ad07d73565fb8,IndeedScraperUSAEng,Data,USA_ENGLISH,$21 - $23.03 hourly,UNKNOWN, NY 10468,NY,Bronx,Uncategorized
NEW,Power BI Consultant,Information Consulting Services of Delaware Valley,"White Plains, NY",2024-11-05,"Azure Data Factory: For data movement and transformation. SQL: Advanced-level data querying (DML) skills, mainly working with MSSQL. NOTE: Position is primarily remote but may require some onsite.","Job types: Contract
Job types cc: Contract",https://www.indeed.com/m/viewjob?jk=dd9ed27998a93f82,IndeedScraperUSAEng_dd9ed27998a93f82,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NY,NY,White Plains,Uncategorized
NEW,Remote Coding Expertise for AI Training - Tier 2,Outlier,"Raleigh, NC",2024-10-09,"We partner with organizations to train AI large language models, helping cutting-edge generative AI models write better code. Projects typically include discrete, highly variable problems that involve…","Job types: Contract
Remote: Remote
Job types cc: Contract, Freelance
Schedules: Overtime",https://www.indeed.com/m/viewjob?jk=bf0711d9bf6f34c0,IndeedScraperUSAEng_bf0711d9bf6f34c0,IndeedScraperUSAEng,Data,USA_ENGLISH,$30 - $30 hourly,FULLY_REMOTE, NC,NC,Raleigh,Uncategorized
NEW,"Cloud Ops / SRE, Applied Machine Learning",Apple,"Sunnyvale, CA",2024-10-10,Candidates should have strong background in setting up and supporting the infrastructure for large scale big data applications in public cloud like AWS or GCP. 5+ years of experience in SRE/DevOps.,"Job types: Full-time
Benefits: Employee stock purchase plan, Health insurance, Dental insurance, RSU, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=74a3487ef6c41a80,IndeedScraperUSAEng_74a3487ef6c41a80,IndeedScraperUSAEng,Data,USA_ENGLISH,$143100 - $264200 yearly,UNKNOWN, CA,CA,Sunnyvale,Uncategorized
NEW,"RDBMS, Database Migrations",Sonsoft Inc,"Plano, TX",2024-10-07,"At least 11 years of experience in technology consulting, enterprise and solutions. Experience in database migrations. SQL Server 2016 experience. Familiar with tools like SSMA, MAP, DMA.","Job types: Full-time
Job types cc: Permanent, Full-time",https://www.indeed.com/m/viewjob?jk=0b96234939a119bc,IndeedScraperUSAEng_0b96234939a119bc,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Plano,Uncategorized
NEW,Data Scientist,Demandbase,"San Francisco, CA 94107",2024-11-09,"Strong SQL skills for data extraction and manipulation. Experience: 2–3 years of experience in data science or analytics, with hands-on experience in data processing, exploratory analysis, and some…","Remote: Hybrid work
Benefits: Paid holidays, Disability insurance, Health insurance, 401(k), Paid time off, Vision insurance, Life insurance",https://www.indeed.com/m/viewjob?jk=6b5920107a7833f9,IndeedScraperUSAEng_6b5920107a7833f9,IndeedScraperUSAEng,Data,USA_ENGLISH,$128000 - $174000 yearly,TEMPORARILY_REMOTE, CA 94107,CA,San Francisco,Uncategorized
NEW,Data Center Consultant- hybrid - onsite 2-3 days a week,Calance US,"New York, NY",2024-11-01,"O Develop and enforce access controls, ensuring that sensitive data and systems are secure within the data center. O 8+ years in data center operations, consulting, or infrastructure roles with…","Remote: Hybrid work
Job types cc: Temp-to-hire",https://www.indeed.com/m/viewjob?jk=bd6de9ee90e7fa77,IndeedScraperUSAEng_bd6de9ee90e7fa77,IndeedScraperUSAEng,Data,USA_ENGLISH,$75 - $90 hourly,TEMPORARILY_REMOTE, NY,NY,New York,Uncategorized
NEW,TikTok Shop - Data Scientist,TikTok,"San Jose, CA",2024-10-07,"Leverage data science expertise to design data solutions to solve commerce operation and product problems such as supply growth, user growth and marketplace efficiency etc. In this role, you will:","Benefits: Paid parental leave, Health savings account, AD&D insurance, Paid holidays, Disability insurance, Health insurance, Dental insurance, Flexible spending account, RSU, Paid time off, Parental leave, Employee assistance program, Vision insurance, 401(k) matching, Paid sick time",https://www.indeed.com/m/viewjob?jk=943d5514a9dd34ee,IndeedScraperUSAEng_943d5514a9dd34ee,IndeedScraperUSAEng,Data,USA_ENGLISH,$153000 - $332000 yearly,UNKNOWN, CA,CA,San Jose,Uncategorized
NEW,Data Scientist,CAI,"Trenton, NJ 08628",2024-10-24,"Manage data systems and data collection efforts. Oversee use of data system, become an expert in navigating and pulling data from data systems. Maintain documentation of data collection activities…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=95ada18a72ae8639,IndeedScraperUSAEng_95ada18a72ae8639,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NJ 08628,NJ,Trenton,Uncategorized
NEW,"Data Scientist, Product Analytics",Meta,"New York, NY",2024-11-01,"Communication and influence: You won't simply present data, but tell data-driven stories. Apply technical expertise with quantitative analysis, experimentation, data mining, and the presentation of…",,https://www.indeed.com/m/viewjob?jk=4389e5ad24ce1e4e,IndeedScraperUSAEng_4389e5ad24ce1e4e,IndeedScraperUSAEng,Data,USA_ENGLISH,$114000 - $171000 yearly,UNKNOWN, NY,NY,New York,Uncategorized
NEW,"Applied Scientist-LLM, Amazon",Amazon.com Services LLC,"Santa Clara, CA 94085",2024-11-05,"Experience programming in Java, C++, Python or related language. Experience with SQL and an RDBMS (e.g., Oracle) or Data Warehouse. Advanced degree in computer science, mathematics, statistics,…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=46d783c6374bf379,IndeedScraperUSAEng_46d783c6374bf379,IndeedScraperUSAEng,Data,USA_ENGLISH,$129400 - $212800 yearly,UNKNOWN, CA 94085,CA,Santa Clara,Uncategorized
NEW,Data Integrity Officer,Church World Service,"New York, NY",2024-10-26,Specialized training in analysis of service delivery data and data visualization preferred; Excellent project and data management skills; Collaborate with the RWS MEAL team to create and facilitate…,"Remote: Remote
Benefits: Health savings account, AD&D insurance, Disability insurance, Health insurance, Dental insurance, Flexible spending account, Paid time off, Employee assistance program, Vision insurance, 403(b), Life insurance",https://www.indeed.com/m/viewjob?jk=3654514a45cdb57c,IndeedScraperUSAEng_3654514a45cdb57c,IndeedScraperUSAEng,Data,USA_ENGLISH,$60800 - $76000 yearly,FULLY_REMOTE, NY,NY,New York,Uncategorized
NEW,Remote AI Training Expert,Outlier,"Dallas, TX",2024-10-17,"We partner with organizations to train AI large language models, helping cutting-edge generative AI models write better code. Projects typically include discrete, highly variable problems that involve…","Job types: Contract
Remote: Remote
Job types cc: Contract, Freelance
Schedules: Overtime",https://www.indeed.com/m/viewjob?jk=210b304770414548,IndeedScraperUSAEng_210b304770414548,IndeedScraperUSAEng,Data,USA_ENGLISH,$30 - $30 hourly,FULLY_REMOTE, TX,TX,Dallas,Uncategorized
NEW,Data Scientist 2,Comcast Corporation,"Philadelphia, PA 19103",2024-10-26,"Build customer centric models and optimization tools to support large scale projects that utilize online & offline data, structured & unstructured data, set top box data and media/behavioral…","Job types: Full-time
Benefits: Health insurance, Dental insurance, Paid time off, Adoption assistance, Pet insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=5bf92c336f82161e,IndeedScraperUSAEng_5bf92c336f82161e,IndeedScraperUSAEng,Data,USA_ENGLISH,$62735.32 - $147035.92 yearly,UNKNOWN, PA 19103,PA,Philadelphia,Uncategorized
NEW,"AI Research Scientist, Behavior (Beyond Imitation)","Gatik AI, Inc.","Mountain View, CA 94041",2024-10-14,"Strong foundation in data structures, algorithm design, and complexity analysis. The company focuses on short-haul, B2B logistics for Fortune 500 customers including Kroger, Walmart, Tyson Foods,…",,https://www.indeed.com/m/viewjob?jk=25ea0f133789e4b1,IndeedScraperUSAEng_25ea0f133789e4b1,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA 94041,CA,Mountain View,Uncategorized
NEW,AI Resident,Normal Computing Corporation,"New York, NY",2024-10-09,Familiarity with data science applications and specific use cases of ML methods. Interface with our world-class research team focused on developing a full-stack physics-based AI platform.,"Job types: Full-time
Remote: Remote
Benefits: Health insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=1ea7b40f9479a041,IndeedScraperUSAEng_1ea7b40f9479a041,IndeedScraperUSAEng,Data,USA_ENGLISH,$100000 - $100000 yearly,FULLY_REMOTE, NY,NY,New York,Uncategorized
NEW,Data Scientist,Global Software Resources,"Oakland, CA 94601",2024-11-05,"Documents and presents data science experiments and findings clearly to other data scientists and business stakeholders. Ability to develop, coach and teach career level data scientists in data…","Job types: Full-time
Shifts: 8 hour shift
Remote: Remote, Hybrid work
Benefits: Opportunities for advancement
Job types cc: Full-time
Schedules: 8 hour shift",https://www.indeed.com/m/viewjob?jk=33a16400efde6048,IndeedScraperUSAEng_33a16400efde6048,IndeedScraperUSAEng,Data,USA_ENGLISH,$75 - $85 hourly,UNKNOWN, CA 94601,CA,Oakland,Uncategorized
NEW,Big data - Integrate,Sonsoft Inc,"Hartford, CT",2024-10-09,Ability to understand DWH / Informatics data integration and processing for Healthcare. Ability to understand DWH / Informatics data integration and processing for Healthcare.,"Job types: Full-time
Job types cc: Permanent, Full-time",https://www.indeed.com/m/viewjob?jk=658f5a7f16982a59,IndeedScraperUSAEng_658f5a7f16982a59,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CT,CT,Hartford,Uncategorized
NEW,Life and Annuities Technical SME - FULLY REMOTE,NTT DATA,"Dallas, TX 75215",2024-10-05,"Our services include business and technology consulting, data and artificial intelligence, industry solutions, as well as the development, implementation and management of applications, infrastructure…","Job types: Full-time
Remote: Remote
Benefits: Health savings account, AD&D insurance, Disability insurance, Health insurance, Dental insurance, Paid time off, Vision insurance, 401(k) matching
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=c715d3195e84d419,IndeedScraperUSAEng_c715d3195e84d419,IndeedScraperUSAEng,Data,USA_ENGLISH,$119678 - $277031 yearly,FULLY_REMOTE, TX 75215,TX,Dallas,Uncategorized
NEW,Data Scientist - San Francisco,Rad Hires,"San Jose, CA",2024-10-05,Data Scientist - San Francisco - On-Site Our client is a growing Fintech startup that is looking for a full-time Data Scientist to join their team in San Francisco. The ideal candidate will have a…,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=4e3b7467181ebb1f,IndeedScraperUSAEng_4e3b7467181ebb1f,IndeedScraperUSAEng,Data,USA_ENGLISH,$150000 - $170000 yearly,UNKNOWN, CA,CA,San Jose,Uncategorized
NEW,Database Administrator,Partnership HealthPlan of California,"Fairfield, CA 94534",2024-10-17,Maintaining archived data per state and federal regulations. Controlling and monitoring user access to the data in all databases. The employer reserves the right to revise this job description at any…,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=ecbe94c83a47493d,IndeedScraperUSAEng_ecbe94c83a47493d,IndeedScraperUSAEng,Data,USA_ENGLISH,$118518.94 - $154074.62 yearly,UNKNOWN, CA 94534,CA,Fairfield,Uncategorized
NEW,Contract Data Mgmt Spc 1,Intren West,"Rocklin, CA 95765",2024-11-15,The primary responsibility for this position is to support the Contract Administration team with project invoicing and close-out activities as required by project or contract specifications.,"Job types: Full-time
Remote: Remote
Benefits: Employee stock purchase plan, Disability insurance, Dental insurance, 401(k), Paid time off, Vision insurance, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=821981250780a7d9,IndeedScraperUSAEng_821981250780a7d9,IndeedScraperUSAEng,Data,USA_ENGLISH,$32 - $38 hourly,FULLY_REMOTE, CA 95765,CA,Rocklin,Uncategorized
NEW,AI Strategist,Distyl AI,"San Francisco, CA",2024-10-05,"Distyl AI develops production-grade AI systems to power core operational workflows for Fortune 500 companies. Powered by a strategic partnership with OpenAI, software accelerators developed in-house…","Job types: Full-time
Remote: Hybrid work
Benefits: Health insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=8ab4d8fdb3e1cc4b,IndeedScraperUSAEng_8ab4d8fdb3e1cc4b,IndeedScraperUSAEng,Data,USA_ENGLISH,,TEMPORARILY_REMOTE, CA,CA,San Francisco,Uncategorized
NEW,Sports Data Operator - Baseball/Softball (CA - Bay Area),Realplay,"San Francisco, CA 94103",2024-10-05,"Realplay delivers video of every swing, pitch, and defensive play that any player makes on a baseball or softball field. Our Sports Data Operators will be tasked with:","Job types: Part-time
Job types cc: Part-time",https://www.indeed.com/m/viewjob?jk=30742a8468d6fdfc,IndeedScraperUSAEng_30742a8468d6fdfc,IndeedScraperUSAEng,Data,USA_ENGLISH,$15 - $18.5 hourly,UNKNOWN, CA 94103,CA,San Francisco,Uncategorized
NEW,New Vehicle Inspector,Logistical Data Services,"Mesquite, TX 75149",2024-10-16,"Our inspection and related platforms are customized, created for the needs of our individual customers. We provide software solutions including new vehicle inspections, claims processing, damage in…","Benefits: Paid holidays, Health insurance, 401(k)",https://www.indeed.com/m/viewjob?jk=d8393dbfbb8a723d,IndeedScraperUSAEng_d8393dbfbb8a723d,IndeedScraperUSAEng,Data,USA_ENGLISH,$19 - $20 hourly,UNKNOWN, TX 75149,TX,Mesquite,Uncategorized
NEW,Data Scientist - San Francisco,Rad Hires,"Stockton, CA",2024-10-05,Data Scientist - San Francisco - On-Site Our client is a growing Fintech startup that is looking for a full-time Data Scientist to join their team in San Francisco. The ideal candidate will have a…,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=e40e3b551bb3bbc6,IndeedScraperUSAEng_e40e3b551bb3bbc6,IndeedScraperUSAEng,Data,USA_ENGLISH,$150000 - $170000 yearly,UNKNOWN, CA,CA,Stockton,Uncategorized
NEW,"Data Scientist, Product",Orby AI,"Mountain View, CA",2024-11-05,"Experiences in data science, statistics, and data analytics. Strong algorithm, data structure and coding skills. Drive a culture of data-driven development by establishing and operationalizing key…","Job types: Full-time
Benefits: Health insurance, Unlimited paid time off, Dental insurance, Vision insurance, 401(k) matching
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=1e10a7437e0fa574,IndeedScraperUSAEng_1e10a7437e0fa574,IndeedScraperUSAEng,Data,USA_ENGLISH,$130000 - $180000 yearly,UNKNOWN, CA,CA,Mountain View,Uncategorized
NEW,Data Scientist,LatentView Analytics,"San Jose, CA 95131",2024-11-14,"Analyze marketing data to identify patterns and trends. Attention to detail and ability to work with a large data set. Strong SQL skills Strong analytical skills, with experience in statistical…",Job types cc: Permanent,https://www.indeed.com/m/viewjob?jk=a5cac93c431ba407,IndeedScraperUSAEng_a5cac93c431ba407,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA 95131,CA,San Jose,Uncategorized
NEW,Project Interior Designer | Data Centers,Corgan,"Dallas, TX 75202",2024-10-04,"At Corgan we are passionate about great design but the best thing we build is each other. Here, you’ll find camaraderie and collaboration as abundantly as curiosity and creativity.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=e3965d4715115b42,IndeedScraperUSAEng_e3965d4715115b42,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75202,TX,Dallas,Uncategorized
NEW,Remote Coding (Swift) Expertise for AI Training - Tier 2,Outlier,"Durham, NC",2024-10-09,"We partner with organizations to train AI large language models, helping cutting-edge generative AI models write better code. Projects typically include discrete, highly variable problems that involve…","Job types: Contract
Remote: Remote
Job types cc: Contract, Freelance
Schedules: Overtime",https://www.indeed.com/m/viewjob?jk=e8b3a03e172c12b1,IndeedScraperUSAEng_e8b3a03e172c12b1,IndeedScraperUSAEng,Data,USA_ENGLISH,$30 - $30 hourly,FULLY_REMOTE, NC,NC,Durham,Uncategorized
NEW,Data Validation Chemist /Analytical Subcontracting Coord,Techlaw Consultants Inc And Subsidiaries,"Edison, NJ 08837",2024-10-03,"Perform critical review of laboratory analytical data packages. Perform data validation on schedule and within budget. Minimum of 5-8 years of experience performing analytical data validation,…","Job types: Full-time
Benefits: Health insurance, Dental insurance, Paid time off, 401(k) matching, Employee stock ownership plan, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=c08ed949f8cd0862,IndeedScraperUSAEng_c08ed949f8cd0862,IndeedScraperUSAEng,Data,USA_ENGLISH,$75000 - $85000 yearly,UNKNOWN, NJ 08837,NJ,Edison,Uncategorized
NEW,Data Collection Representative,RetailData LLC,"Corsicana, TX",2024-10-05,"The pricing intelligence pioneer, RetailData is hiring immediately in your area! Are you retired, want extra income, have extra time on your hands and want to stay active? Retirees are welcome and…","Job types: Part-time
Benefits: Mileage reimbursement, 401(k) matching, Flexible schedule, Referral program, Pet insurance
Job types cc: Part-time",https://www.indeed.com/m/viewjob?jk=dd543d00a8691d82,IndeedScraperUSAEng_dd543d00a8691d82,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Corsicana,Uncategorized
NEW,"SVP, Data, Artificial Intelligence (AI) & Automation Accelerator",CSL Behring,"King of Prussia, PA",2024-10-30,"Drive the harmonization and democratization of data across the enterprise while improving access to data. Leverage data as a critical asset to drive insights and support decision-making processes,…","Job types: Full-time
Benefits: Health insurance, Benefits from day one
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=f874df6cc11b3471,IndeedScraperUSAEng_f874df6cc11b3471,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, PA,PA,King of Prussia,Uncategorized
NEW,Adjunct Instructor: Health Services Administration and Health Data Analytics,University of North Texas,"Denton, TX 76203",2024-10-03,"The Department of Rehabilitation & Health Services is an interdisciplinary department that houses a Ph.D. in Health Services Research, two Master’s degrees (Rehabilitation Counseling and Health…","Job types: Full-time
Remote: Hybrid work
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=4d809c2f4b10fea4,IndeedScraperUSAEng_4d809c2f4b10fea4,IndeedScraperUSAEng,Data,USA_ENGLISH,,TEMPORARILY_REMOTE, TX 76203,TX,Denton,Uncategorized
NEW,"VP Data, Analytics, AI",Teva Pharmaceuticals,"Parsippany-Troy Hills, NJ 07054",2024-10-03,"Work with stakeholders to define a common vision, strategy and approach to data management, data analytics, and AI/ML. Knowledge of cloud computing and big data technologies.",,https://www.indeed.com/m/viewjob?jk=c8cc34ec479d3442,IndeedScraperUSAEng_c8cc34ec479d3442,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NJ 07054,NJ,Parsippany-Troy Hills,Uncategorized
NEW,UI/UX Designer,NTT DATA,"Irving, TX 75039",2024-10-30,"Partner with clients and colleagues to understand UX problems and define solutions that balance business objectives, user needs, and technical restraints. Develop and communicate standard UI patterns.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=a6bc5e9c4cd9df8c,IndeedScraperUSAEng_a6bc5e9c4cd9df8c,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75039,TX,Irving,Uncategorized
